_id,mid,general_description,city,country,start_date,end_date,mstatus,tid,agents[0],agents[1],agents[2],agents[3],agents[4],agents[5],agents[6],agents[7],agents[8],agents[9],agents[10],agents[11],agents[12],agents[13],assets[0],assets[1],assets[2],assets[3],assets[4],assets[5],assets[6],assets[7],assets[8],assets[9],assets[10],assets[11],assets[12],assets[13],assets[14],assets[15],assets[16],assets[17],assets[18],assets[19],assets[20],assets[21],assets[22],assets[23],assets[24]
6618a7f9216a4bb1719b69ac,8906,679 335 0710,Jampang Kulon,ID,2005-2-9,2032-11-1,surveillance,8906,5710,1522,,,,,,,,,,,,,5884,2479,9946,2479,,,,,,,,,,,,,,,,,,,,,
6618a7f9216a4bb1719b69ad,8907,249 927 5585,Krajan,ID,2011-9-6,2029-11-12,covert,8907,6098,,,,,,,,,,,,,,8969,,,,,,,,,,,,,,,,,,,,,,,,
6618a7f9216a4bb1719b69ae,8090,441 758 4339,Quinta,PT,2013-10-20,2014-1-22,completed,8090,9815,7240,8137,5832,,,,,,,,,,,1323,12,,,,,,,,,,,,,,,,,,,,,,,
6618a7f9216a4bb1719b69af,8909,849 738 5177,Johnson City,US,2014-7-23,2028-8-4,ongoing,8909,1319,7332,2226,2572,,,,,,,,,,,3734,2785,5711,4110,2232,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69b0,8910,611 994 7143,Rudong,CN,2011-11-10,2031-2-10,reconnaissance,8910,9342,561,133,3134,2334,,,,,,,,,,9546,291,4498,4367,,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69b1,8911,536 218 8833,Klos,AL,2005-5-7,2027-3-9,covert action,8911,2981,7935,4154,7489,2942,,,,,,,,,,2134,709,4313,5764,351,1289,1280,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69b2,8098,480 104 1129,Liushi,CN,2012-2-23,2022-2-28,completed,8098,200,3070,7172,3241,4767,8401,2005,,,,,,,,29,6707,,,,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69b3,8914,597 104 9687,Choushui,CN,2019-3-28,2025-12-8,active,8914,469,6902,7737,,,,,,,,,,,,8143,3147,1826,472,7771,2733,4120,7167,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69b4,8915,828 670 6064,Johnson City,US,2023-10-17,2031-2-15,reconnaissance,8915,3807,7858,1625,8112,,,,,,,,,,,5583,38,1118,,,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69b5,8917,723 308 5707,Mazhonghe,CN,2021-1-13,2028-6-1,covert action,8917,7403,5644,2992,,,,,,,,,,,,4925,1151,4540,9282,,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69b6,8099,713 913 5464,Madalum,PH,2006-3-5,2008-5-16,completed,8099,2356,7628,,,,,,,,,,,,,4962,6384,6233,1404,2625,2679,3097,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69b7,8100,262 677 5706,Quinta,PT,2015-12-10,2021-11-12,completed,8100,9834,5595,6234,2948,7106,,,,,,,,,,1500,3532,4859,,,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69b8,8106,324 963 9213,Quinta,PT,2021-7-27,2023-1-1,completed,8106,9893,9385,6024,3245,,,,,,,,,,,7896,3338,9539,2402,4279,7828,7552,6556,9652,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69b9,8923,510 114 2744,Chelgard,IR,2017-11-9,2025-10-10,covert,8923,5960,9229,7478,8313,,,,,,,,,,,6533,3408,,,,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69ba,8924,272 183 6203,Johnson City,US,2020-11-14,2025-1-8,covert,8924,2790,8929,7465,,,,,,,,,,,,7663,2742,8230,6048,5674,607,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69bb,8107,897 723 8436,Ban Lam Luk Ka,TH,2009-4-7,2022-7-16,completed,8107,6944,9901,3906,6875,,,,,,,,,,,2289,7813,5741,6736,3518,3546,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69bc,8928,670 593 5973,Liulin,CN,2022-11-7,2034-6-29,infiltration,8928,3186,356,6794,75,,,,,,,,,,,1872,4394,6138,,,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69bd,8111,641 415 3654,Zhoujia,CN,2011-1-15,2016-4-5,completed,8111,2117,7534,1773,4225,566,835,,,,,,,,,5968,9312,3068,1906,2763,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69be,8112,495 473 2304,Xiaozhi,CN,2006-11-15,2014-11-20,completed,8112,4567,6645,41,1117,8081,862,6454,,,,,,,,7661,8505,6340,9842,9673,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69bf,8113,198 142 7267,Bang Khon Thi,TH,2014-11-30,2015-5-23,completed,8113,7834,5231,8685,2251,3523,7167,,,,,,,,,7460,,,,,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69c0,8115,670 341 5214,Hukou,CN,2009-4-23,2013-12-9,completed,8115,3954,2477,3800,1964,1856,4307,,,,,,,,,849,47,,,,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69c1,8933,294 487 2939,Sim,RU,2023-4-27,2032-9-3,undercover,8933,1202,3263,2231,6965,1694,,,,,,,,,,4304,9368,6994,4492,,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69c2,8116,346 396 7676,Quinta,PT,2010-7-25,2010-8-24,completed,8116,1524,1167,8282,9341,2657,3375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69c3,8117,286 718 7300,Haoguantun,CN,2020-5-13,2022-4-2,completed,8117,3807,5251,2460,,,,,,,,,,,,6583,1178,2557,,,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69c4,8939,829 184 8088,Johnson City,US,2007-3-25,2032-12-1,under review,8939,4240,,,,,,,,,,,,,,1968,976,6810,,,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69c5,8118,297 922 3232,Babakantugu,ID,2008-5-10,2010-6-24,completed,8118,5328,71,4579,5670,418,5021,,,,,,,,,4848,3419,1322,4591,2399,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69c6,8941,739 910 7447,Vyshchetarasivka,UA,2010-10-14,2024-5-15,active,8941,4560,3366,,,,,,,,,,,,,8970,6275,3592,,,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69c7,8942,121 141 4518,Baiquan,CN,2023-9-17,2024-7-24,counterintelligence,8942,2020,1276,476,2176,4300,859,7564,,,,,,,,7108,2320,6104,8464,5093,,,,,,,,,,,,,,,,,,,,
6618a7fa216a4bb1719b69c8,8120,549 606 1485,Lopar,HR,2005-9-19,2013-3-19,completed,8120,2650,6834,,,,,,,,,,,,,8158,3133,,,,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69c9,8122,331 427 2131,Puget-sur-Argens,FR,2007-12-30,2009-12-15,completed,8122,7052,6828,2154,959,4896,6058,2477,,,,,,,,6966,7915,4199,6730,9110,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69ca,8945,841 679 1013,New York City,US,2019-11-9,2027-9-26,under review,8945,,,,,,,,,,,,,,,7561,1057,1657,2385,8711,3460,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69cb,8124,945 314 3781,Shymkent,KZ,2007-5-28,2011-12-25,completed,8124,5772,2820,,,,,,,,,,,,,737,120,632,,,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69cc,8949,597 297 5017,Rennes,FR,2021-11-23,2025-3-21,interception,8949,8177,2210,6548,2915,,,,,,,,,,,5132,2754,9367,385,,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69cd,8127,976 425 3863,Sabugueiro,PT,2011-7-4,2019-12-6,completed,8127,9881,1467,,,,,,,,,,,,,5618,912,1458,,,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69ce,8953,277 666 6047,Alcala,PH,2006-5-28,2025-4-11,active,8953,9801,,,,,,,,,,,,,,1509,8716,,,,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69cf,8132,983 356 9256,Shahe,CN,2018-6-17,2021-7-29,completed,8132,3250,7728,8960,9833,1930,6712,3321,,,,,,,,4644,1088,5076,339,7280,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69d0,8957,420 396 3588,Johnson City,US,2005-5-26,2027-5-12,undercover,8957,4206,4392,6031,7227,5505,1924,6116,,,,,,,,9153,9938,8618,2067,,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69d1,8960,441 749 1096,Olbramovice,CZ,2012-2-14,2030-4-9,covert,8960,2769,,,,,,,,,,,,,,5130,7948,6315,3583,542,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69d2,8134,509 211 0250,Furukawa,JP,2018-12-20,2020-3-10,completed,8134,6482,1250,9390,4860,3305,2560,4272,3382,,,,,,,7448,3015,7524,5384,8806,6072,4016,8019,343,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69d3,8962,955 215 9879,Puerto Natales,CL,2023-5-5,2031-9-9,under review,8962,2307,1846,4349,6104,3773,3416,5752,,,,,,,,3617,6387,,,,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69d4,8963,472 530 1257,Pokrov,RU,2008-4-7,2029-11-16,infiltration,8963,2141,7325,5360,,,,,,,,,,,,7836,1834,6290,,,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69d5,8135,455 217 9853,Quinta,PT,2014-9-14,2017-11-19,completed,8135,722,1276,3840,9027,6611,2839,5038,7364,,,,,,,1972,2216,3585,1311,,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69d6,8967,754 109 6016,Nyagla,CN,2020-2-19,2032-9-24,active,8967,6794,90,,,,,,,,,,,,,1958,4782,7564,5160,8669,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69d7,8139,412 591 0632,Warungtanjung,ID,2006-11-26,2017-11-15,completed,8139,8996,3925,1095,8645,,,,,,,,,,,7172,9856,9269,8123,5655,9530,9168,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69d8,8969,921 904 9481,Qianqiao,CN,2012-5-26,2033-10-8,delayed,8969,9696,4504,889,,,,,,,,,,,,4126,2262,,,,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69d9,8140,532 180 5563,Vellinge,SE,2010-7-31,2021-8-28,completed,8140,8295,6212,4743,,,,,,,,,,,,4240,,,,,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69da,8971,217 555 2925,Johnson City,US,2014-9-21,2033-2-1,undercover surveillance,8971,5142,1701,7451,,,,,,,,,,,,6434,5677,117,3004,6350,396,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69db,8972,816 233 4441,Haifa,IL,2017-3-7,2034-1-14,covert,8972,4393,2966,9491,3443,1165,6479,,,,,,,,,3305,8098,6493,4971,,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69dc,8977,571 662 3816,Bueng Samakkhi,TH,2018-9-10,2030-2-9,infiltration,8977,5713,60,2782,524,,,,,,,,,,,6453,5214,,,,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69dd,8978,489 947 6047,Johnson City,US,2008-5-18,2025-10-18,ongoing,8978,3167,,,,,,,,,,,,,,4255,1766,,,,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69de,8142,449 360 8870,Liufu,CN,2007-1-8,2013-3-23,completed,8142,6028,6933,785,,,,,,,,,,,,7430,3885,7906,,,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69df,8144,462 795 5245,Xilanqi,CN,2020-1-31,2021-3-29,completed,8144,5412,7701,,,,,,,,,,,,,1244,1756,205,7267,,,,,,,,,,,,,,,,,,,,,
6618a7fb216a4bb1719b69e0,8145,325 858 9976,Changsu,KR,2009-1-24,2011-8-16,completed,8145,5930,3046,603,2392,,,,,,,,,,,1586,2538,1315,,,,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69e1,8983,992 996 4696,Quinta,PT,2008-1-31,2024-7-21,reconnaissance,8983,8565,8937,,,,,,,,,,,,,4811,1221,,,,,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69e2,8984,269 520 8663,New York City,US,2013-3-10,2026-1-26,high priority,8984,2096,6688,,,,,,,,,,,,,3768,2997,3820,6753,2908,5874,2308,9420,910,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69e3,8985,551 780 5608,Quinta,PT,2020-4-14,2024-5-5,covert action,8985,2129,5446,9488,9299,5841,,,,,,,,,,3733,8744,,,,,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69e4,8152,608 411 7342,Bintulu,MY,2005-3-17,2010-5-3,completed,8152,2124,6812,3107,1072,8961,4248,5551,79,7953,,,,,,5667,7585,,,,,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69e5,8153,641 539 7604,Megulung,ID,2017-7-24,2019-8-23,completed,8153,644,8634,2308,8167,4294,,,,,,,,,,6435,4460,3520,9837,7682,,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69e6,8989,529 566 0106,Camiling,PH,2017-7-28,2027-4-22,under review,8989,644,2459,,,,,,,,,,,,,7149,5333,5077,,,,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69e7,8990,794 469 6062,Vidnoye,RU,2019-6-7,2027-7-26,interception,8990,8976,6397,2503,7403,9036,4947,4424,7775,,,,,,,7403,3137,1881,,,,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69e8,8991,168 865 1964,Licheng,CN,2021-3-28,2025-9-3,covert,8991,5380,709,8471,,,,,,,,,,,,9030,6544,6684,1455,,,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69e9,8992,882 990 5723,General Manuel J. Campos,AR,2020-3-24,2030-5-10,completed,8992,8299,5088,5490,3311,643,,,,,,,,,,6362,4546,1427,6029,5306,8720,2846,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69ea,8993,823 370 7588,Venilale,TL,2008-9-11,2032-6-11,ongoing,8993,1356,6147,3680,4642,,,,,,,,,,,5156,2187,2788,4540,,,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69eb,8995,621 926 7784,Catanduva,BR,2007-4-2,2027-2-23,under review,8995,5719,9846,101,1057,7470,,,,,,,,,,5990,491,8667,6302,,,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69ec,8997,619 526 4377,Isheyevka,RU,2021-1-17,2031-12-12,delayed,8997,5701,7920,6803,800,,,,,,,,,,,7297,1595,5219,,,,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69ed,8998,885 778 4838,New York City,US,2012-5-31,2025-4-2,counterintelligence,8998,6824,8747,2911,7262,3104,,,,,,,,,,5476,2088,3224,3908,3514,61,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69ee,8154,308 982 9222,Bayan Ewenke Minzu,CN,2013-5-11,2021-5-7,completed,8154,8193,2260,3489,,,,,,,,,,,,6926,7231,9781,8740,427,4075,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69ef,9001,427 809 9086,Khartoum,SD,2007-6-6,2032-9-29,interception,9001,5870,5291,1098,9472,2938,,,,,,,,,,7373,2752,5665,9839,8811,1684,3142,838,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69f0,9002,875 809 5649,Sredno Konjare,MK,2009-3-24,2032-4-22,ongoing,9002,6576,6047,1232,7691,6310,2553,,,,,,,,,7312,5607,5286,4158,7445,501,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69f1,9003,722 687 4074,Khartoum,SD,2020-10-15,2030-12-10,covert action,9003,5881,438,338,9913,,,,,,,,,,,8051,,,,,,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69f2,9005,646 808 6809,Tatarka,RU,2021-12-10,2034-1-26,covert action,9005,1120,4569,8926,,,,,,,,,,,,3689,1337,3000,5288,4179,6037,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69f3,9008,490 906 8905,Khartoum,SD,2023-7-25,2030-1-20,counterintelligence,9008,2888,7426,,,,,,,,,,,,,1931,,,,,,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69f4,9009,925 609 3050,Jiujie,CN,2008-12-6,2030-4-17,under review,9009,6768,530,3272,5467,,,,,,,,,,,9544,7044,3322,,,,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69f5,9010,367 978 7636,Cibojong,ID,2018-11-5,2034-8-27,covert action,9010,1274,3615,,,,,,,,,,,,,9069,5514,6419,5209,7187,5283,9484,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69f6,9011,315 632 0020,Khartoum,SD,2022-4-21,2031-5-31,undercover,9011,321,5250,3911,3365,2268,5943,110,2316,8182,,,,,,3006,682,5921,,,,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69f7,8164,560 565 9344,Quinta,PT,2007-8-8,2008-1-15,completed,8164,6252,7240,8456,242,4155,8652,1687,,,,,,,,5241,8286,4340,,,,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69f8,8169,258 557 1573,Quinta,PT,2012-8-26,2013-5-17,completed,8169,8246,6749,7991,5390,,,,,,,,,,,9346,2250,2363,2655,9065,8023,,,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69f9,8170,664 199 5169,Ganchazi,CN,2007-6-17,2021-12-11,completed,8170,4464,3058,7044,5364,2717,,,,,,,,,,3550,2221,4403,4141,6545,3638,4827,4855,,,,,,,,,,,,,,,,,
6618a7fc216a4bb1719b69fa,8171,363 547 2334,Quinta,PT,2007-3-15,2023-4-21,completed,8171,2179,2941,2082,8139,8341,,,,,,,,,,957,7336,9853,,,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b69fb,9018,552 272 3387,Khartoum,SD,2009-6-8,2032-4-5,ongoing,9018,5626,,,,,,,,,,,,,,4330,9188,1457,7104,7535,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b69fc,8174,676 327 6932,Yangjiapo,CN,2008-5-10,2015-10-21,completed,8174,6169,,,,,,,,,,,,,,1394,2977,7965,9009,7859,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b69fd,9020,193 187 6592,Kotablolong,ID,2009-7-16,2025-7-27,compromised,9020,6837,9550,9729,2301,4668,2787,,,,,,,,,3647,4654,105,1022,,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b69fe,9021,502 761 2466,Estaca,PH,2021-1-11,2024-5-24,reconnaissance,9021,2436,6418,,,,,,,,,,,,,2899,9850,9664,6144,6466,8546,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b69ff,8178,400 913 2465,Kobiernice,PL,2005-12-6,2022-9-25,completed,8178,4725,4317,,,,,,,,,,,,,8034,1856,8906,411,8157,9438,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a00,8179,268 969 6495,Liangshan,CN,2010-4-10,2017-1-20,completed,8179,4186,8077,5948,6876,781,9895,5610,,,,,,,,2984,,,,,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a01,8180,944 491 4142,Culasian,PH,2008-11-25,2009-10-22,completed,8180,1572,,,,,,,,,,,,,,7478,9479,5423,8273,4825,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a02,9028,550 452 0125,Khartoum,SD,2014-8-28,2033-3-26,cancelled,9028,8626,992,6396,7382,,,,,,,,,,,9597,4413,6783,302,7464,2270,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a03,8181,386 992 1668,Quinta,PT,2012-10-20,2018-5-7,completed,8181,9893,6523,6588,,,,,,,,,,,,6103,9872,4711,9547,8590,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a04,9030,845 425 0861,Khartoum,SD,2023-12-13,2033-8-8,counterintelligence,9030,5270,1682,9953,2335,2885,,,,,,,,,,5778,616,,,,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a05,9032,728 371 3632,Khartoum,SD,2016-7-11,2028-7-20,interception,9032,7401,2922,,,,,,,,,,,,,627,4838,9882,,,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a06,9033,951 358 4867,Wukeshu,CN,2022-7-9,2032-3-14,under review,9033,8358,9506,7895,6256,7896,7356,1165,,,,,,,,85,2887,,,,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a07,8184,768 288 3393,Jieshipu,CN,2010-5-24,2013-12-29,completed,8184,1651,4391,,,,,,,,,,,,,9994,2350,5633,2636,,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a08,8186,548 529 3682,Kaduengang,ID,2006-7-21,2018-10-20,completed,8186,4538,8094,7465,15,8635,,,,,,,,,,5523,2106,4010,7609,,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a09,9036,757 957 3542,Norfolk,US,2012-5-14,2031-2-16,cancelled,9036,9663,2527,900,,,,,,,,,,,,9551,8140,,,,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a0a,8195,964 798 0754,Bayan Hot,CN,2010-3-23,2013-8-17,completed,8195,3869,7134,6807,511,1566,,,,,,,,,,9599,2040,6497,9838,54,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a0b,8196,390 646 7769,Skarbimierz Osiedle,PL,2020-3-7,2022-8-3,completed,8196,7522,,,,,,,,,,,,,,8396,,,,,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a0c,8204,671 629 5363,Zhaiwu,CN,2011-9-16,2015-10-26,completed,8204,6917,3822,1832,4243,,,,,,,,,,,9522,1023,7434,,,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a0d,8208,438 486 6009,Yachimata,JP,2013-3-23,2017-6-25,completed,8208,8357,7314,1766,,,,,,,,,,,,7170,7558,8220,2785,,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a0e,9041,996 333 7284,Khartoum,SD,2018-7-7,2028-8-29,active,9041,6614,9587,1010,708,,,,,,,,,,,5654,8522,5643,,,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a0f,9044,552 820 6505,Khartoum,SD,2023-12-15,2034-3-30,covert,9044,9213,8808,4006,,,,,,,,,,,,7355,5376,2564,,,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a10,9045,952 295 1502,Sumpur Kudus,ID,2021-2-24,2024-4-22,extraction,9045,4456,3061,8732,2599,,,,,,,,,,,2093,6299,,,,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a11,9046,726 663 3173,Khartoum,SD,2022-12-25,2025-11-30,interception,9046,4873,8681,1922,,,,,,,,,,,,9062,5960,5018,,,,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a12,9047,367 920 8234,Boavista,PT,2011-8-11,2033-2-7,extraction,9047,8377,937,341,,,,,,,,,,,,7821,6407,8756,796,1503,3375,,,,,,,,,,,,,,,,,,,
6618a7fd216a4bb1719b6a13,9048,362 574 0480,Khartoum,SD,2021-4-28,2033-9-22,covert,9048,7043,4027,1479,3206,7013,6779,8685,1396,,,,,,,368,622,6903,2132,,,,,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a14,9049,888 264 4067,Khartoum,SD,2018-12-25,2028-9-26,undercover,9049,1096,9619,9331,8967,,,,,,,,,,,4930,8151,9713,8172,,,,,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a15,8209,475 601 1781,Stocksund,SE,2005-11-7,2013-4-25,completed,8209,2327,1002,,,,,,,,,,,,,541,1760,,,,,,,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a16,9054,736 593 3789,Sudimara,ID,2018-11-7,2026-11-29,covert,9054,2035,1865,3246,4356,,,,,,,,,,,5397,7674,7087,,,,,,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a17,9055,342 285 7602,Wenwuba,CN,2020-2-27,2029-3-16,covert,9055,827,3592,,,,,,,,,,,,,4478,7227,5227,4473,,,,,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a18,9056,860 925 6854,Hartford,US,2013-7-28,2025-12-28,ongoing,9056,3887,9912,,,,,,,,,,,,,165,5394,1337,7941,2173,8903,,,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a19,8210,501 609 8980,La Uvita,CO,2010-11-13,2012-3-4,completed,8210,4486,6649,1738,8922,363,4685,5498,,,,,,,,1876,442,,,,,,,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a1a,8214,448 790 1138,Ashiya,JP,2010-9-7,2013-11-16,completed,8214,298,4063,9888,4459,2676,7959,8100,,,,,,,,3429,8663,2639,2511,,,,,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a1b,8216,456 319 4430,Mulong,CN,2007-9-24,2009-3-13,completed,8216,1526,8750,1075,,,,,,,,,,,,1960,4153,448,,,,,,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a1c,9066,797 917 9369,Khartoum,SD,2015-7-3,2028-3-18,extraction,9066,2735,5776,1885,3818,5561,7566,,,,,,,,,3641,1975,8221,9938,,,,,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a1d,9067,492 987 6215,Khartoum,SD,2005-8-15,2032-5-19,cancelled,9067,3699,8883,3888,7913,2397,3536,5385,,,,,,,,6269,5330,6766,7834,,,,,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a1e,8220,759 320 8210,Sandao,CN,2023-1-20,2023-3-5,completed,8220,7042,410,9201,,,,,,,,,,,,2679,3807,6459,8427,8995,,,,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a1f,9070,315 960 3184,Velykyi Bereznyi,UA,2023-11-24,2029-2-19,rescue,9070,2192,6587,3810,1912,,,,,,,,,,,6067,1200,2539,,,,,,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a20,8221,434 832 4895,Gufeng,CN,2019-11-9,2024-1-27,completed,8221,3035,784,1667,831,4941,4018,,,,,,,,,8649,4446,3629,6365,,,,,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a21,9072,449 678 9516,Chinameca,SV,2007-11-6,2025-10-23,active,9072,9282,8783,4426,,,,,,,,,,,,4986,6008,8175,,,,,,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a22,9074,293 213 1710,Baiyun,CN,2023-7-6,2027-6-28,undercover surveillance,9074,911,8549,,,,,,,,,,,,,9837,1323,67,7869,3979,,,,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a23,9075,723 519 7504,Carriedo,PH,2014-2-4,2032-12-1,infiltration,9075,4304,8688,,,,,,,,,,,,,5010,1359,6789,8162,5728,8100,3808,14,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a24,8223,922 658 8383,Henghe,CN,2008-1-6,2009-7-21,completed,8223,1966,4366,2257,8060,,,,,,,,,,,9737,6459,,,,,,,,,,,,,,,,,,,,,,,
6618a7fe216a4bb1719b6a25,8224,373 769 0175,Yanggan,CN,2016-6-10,2020-6-22,completed,8224,3901,6300,156,,,,,,,,,,,,9285,5817,8102,9056,7379,,,,,,,,,,,,,,,,,,,,
